"","job_id","task_index","start_time","end_time","task_duration","number_of_entries","avg_cpu_rate","avg_memory_usage","avg_disk_io_time","avg_disk_space_usage","stdev_cpu_rate","stdev_memory_usage","stdev_disk_io_time","stdev_disk_space_usage","var_cpu_rate","var_memory_usage","var_disk_io_time","var_disk_usage_space","median_cpu_rate","median_memory_usage","median_disk_io_time","median_disk_space_usage","max_cpu_time","max_memory_usage","max_disk_io_time","max_disk_usage_space"
"22504",4665897969,301,6e+08,2.514e+11,2.508e+11,842,0.21991270783848,0.0771826959619956,0.000309362114014252,0.000376166033254158,0.0310307207303367,8.43847437498648e-05,0.000139593280714846,4.5118931950359e-06,0.000962905629044148,7.12078497773035e-09,1.94862840207337e-08,2.03571802034112e-11,0.219,0.07715,0.0002861,0.0003767,1.391,0.07739,0.04419,0.0003843
"22505",4665897969,302,6e+08,2.514e+11,2.508e+11,891,0.217108417508418,0.0771034118967452,0.000368128460157127,0.000376167340067341,0.0462190167932595,9.62185470797133e-05,0.000193922248763236,4.47008528636427e-06,0.0021361975133356,9.258008802131e-09,3.76058385653902e-08,1.99816624673703e-11,0.2224,0.07715,0.0002995,0.0003767,5.375,0.07727,0.04492,0.0003853
"22506",4665897969,303,6e+08,2.514e+11,2.508e+11,880,0.223081477272727,0.0772571818181817,0.000224421854545455,0.000375954204545456,0.0444013240186258,7.59334097612249e-05,0.000149163812344747,5.0333816770782e-06,0.001971477574607,5.76588271796609e-09,2.22498429132189e-08,2.53349311071465e-11,0.2228,0.07727,0.0001893,0.0003757,4.516,0.07739,0.047,0.0003853
"22507",4665897969,304,6e+08,2.51273e+11,2.50669e+11,935,0.196958530481284,0.0761087593582887,0.000489662280213904,0.000359593024705883,0.0431639355720412,0.00688988317085148,0.000256853964494151,6.80921434958123e-05,0.00186312533406733,4.74704901079824e-05,6.59739590763625e-08,4.6365400058543e-09,0.2007,0.07703,0.0004997,0.0003757,2.734,0.07764,NA,0.0003853
"22508",4665897969,305,6e+08,2.514e+11,2.508e+11,855,0.218706198830409,0.0770528304093571,0.000316287195321637,0.000376173333333335,0.0417966121620807,7.78393109217538e-05,9.54940718917734e-05,4.57806500138527e-06,0.00174695678822739,6.05895832477346e-09,9.11911776647118e-09,2.09586791569087e-11,0.2183,0.07703,0.0003033,0.0003757,1.32,0.07727,0.03717,0.0003853
"22509",4665897969,306,6e+08,2.514e+11,2.508e+11,864,0.221170023148148,0.076898553240741,0.000346290760416667,0.000376048842592594,0.0405739122642926,0.00262032626283398,0.000139861174742192,4.31618512659462e-06,0.00164624235643052,6.86610972369748e-06,1.95611482002658e-08,1.86294540470366e-11,0.2195,0.07703,0.00033,0.0003757,3.656,0.07715,NA,0.0003843
"22510",4665897969,307,6e+08,2.514e+11,2.508e+11,877,0.21373945267959,0.077130741163057,0.000268921816419613,0.000375962029646523,0.0352345282432165,7.61188856555372e-05,0.000120727366666614,4.92716883001642e-06,0.00124147198052202,5.79408475344075e-09,1.45750970622551e-08,2.42769926794853e-11,0.2097,0.07715,0.0002451,0.0003757,1.289,0.07727,0.04449,0.0003853
"22511",4665897969,308,6e+08,2.514e+11,2.50704e+11,874,0.230354919908467,0.0771479862700234,0.000193628760869565,0.000376133180778033,0.0403789634796248,0.000304995175511087,8.38591780117162e-05,4.47358260266938e-06,0.00163046069168888,9.30220570850385e-08,7.03236173680071e-09,2.00129413029061e-11,0.2305,0.07715,0.0002041,0.0003757,1.445,0.0791,0.03284,0.0003853
"22512",4665897969,309,6e+08,2.514e+11,2.508e+11,940,0.202374787234043,0.0771723936170223,0.00031427675,0.000376145851063831,0.0399936634019472,7.38685644604228e-05,0.000171948251184278,4.61203382873894e-06,0.00159949311230825,5.45656481544364e-09,2.95662010853315e-08,2.12708560374323e-11,0.2001,0.07715,0.0002928,0.0003757,1.219,0.07727,0.0567,0.0003853
"22513",4665897969,310,6e+08,2.514e+11,2.508e+11,903,0.198341971207087,0.0770335437430786,0.000348219044296789,0.000376003322259137,0.0334240625792698,6.59457885782533e-05,0.000158060377854144,4.566572124482e-06,0.00111716795930294,4.34884703120768e-09,2.49830830473949e-08,2.08535809680961e-11,0.2007,0.07703,0.000329,0.0003757,0.8672,0.07715,0.04657,0.0003853
"22514",4665897969,311,6e+08,2.514e+11,2.508e+11,908,0.205957334801762,0.0768547797356826,0.000425999477973568,0.000376153854625552,0.0396307271502112,0.000103448030335548,0.000225003052556528,4.19949286968384e-06,0.00157059453445449,1.07014949803044e-08,5.06263736597559e-08,1.76357403625254e-11,0.202,0.07678,0.0004148,0.0003757,0.8828,0.07727,0.05536,0.0003853
"22515",4665897969,312,6e+08,2.514e+11,2.508e+11,927,0.199026213592233,0.0769929018338726,0.00048649846386192,0.000376094282632147,0.0351508454563411,6.72259179655281e-05,0.000235800996464339,4.18030449586297e-06,0.00123558193629558,4.51932404630791e-09,5.56021099335751e-08,1.74749456781322e-11,0.199,0.07703,0.0004721,0.0003757,3.781,0.07715,0.04077,0.0003853
"22516",4665897969,313,6e+08,2.514e+11,2.508e+11,892,0.213563677130045,0.0771599327354268,0.000468656715246637,0.000376094618834082,0.0392238564220034,8.54524891730456e-05,0.000209145774366144,4.32532465976252e-06,0.00153851091261393,7.30212790586948e-09,4.37419549352139e-08,1.87084334123497e-11,0.2134,0.07715,0.0004711,0.0003757,1.285,0.07727,0.05499,0.0003853
"22517",4665897969,314,6e+08,2.51396e+11,2.50796e+11,926,0.197596436285097,0.0771642872570205,0.00027080030237581,0.000375899352051837,0.0315442679632967,6.8899296584758e-05,0.000160848279747806,4.854775259778e-06,0.000995040841340264,4.74711306987445e-09,2.58721690978285e-08,2.35688428229526e-11,0.19835,0.07715,0.0002356,0.0003757,7.055,0.07727,0.05579,0.0003853
"22518",4665897969,315,6e+08,2.514e+11,2.508e+11,865,0.223781734104046,0.0771427052023125,0.000316040648554913,0.000376194104046244,0.0404387799098899,8.06847849443575e-05,0.000233053934094339,4.59508089572272e-06,0.00163529492060051,6.51003452151723e-09,5.43141361968487e-08,2.11147684382359e-11,0.2202,0.07715,0.000267,0.0003767,2,0.07739,0.04285,0.0003843
"22519",4665897969,316,6e+08,2.514e+11,2.508e+11,893,0.217985442329227,0.0771061590145574,0.000295342857782755,0.000375850503919375,0.0430974036386496,0.00258507741716045,0.000218077152419325,4.7411886970965e-06,0.00185738620039269,6.68262525271292e-06,4.75576444073217e-08,2.24788702614756e-11,0.2134,0.07727,0.0002174,0.0003757,1.922,0.07739,NA,0.0003843
"22520",4665897969,317,6e+08,2.514e+11,2.508e+11,916,0.201865502183406,0.0770927620087339,0.000349888340611354,0.000376114082969433,0.0348573080336691,7.29346748503181e-05,0.000143283836581151,4.63245008639538e-06,0.00121503192335409,5.31946679552162e-09,2.05302578254139e-08,2.14595938029446e-11,0.20225,0.07715,0.0003338,0.0003757,1.734,0.07727,0.0423,0.0003862
"22521",4665897969,318,6e+08,2.514e+11,2.508e+11,890,0.219465393258427,0.0772026966292138,0.000284153449438202,0.000376092808988765,0.040165776192914,7.04088021925938e-05,0.00012863273088211,4.6597882485585e-06,0.00161328957717926,4.9573994261958e-09,1.65463794541892e-08,2.17136265214039e-11,0.2253,0.07715,0.00025415,0.0003757,1.727,0.07727,0.04401,0.0003853
"22522",4665897969,319,6e+08,2.514e+11,2.508e+11,856,0.221171728971963,0.0769950116822436,0.000124934255841122,0.000375836448598132,0.0312648201272925,0.00014058857016912,7.7717681281464e-05,5.11848419673331e-06,0.000977488977591953,1.97651460621977e-08,6.04003798376721e-09,2.61988804722086e-11,0.2229,0.07703,0.0001097,0.0003757,7.805,0.07874,0.03241,0.0003853
"22523",4665897969,320,6e+08,2.514e+11,2.508e+11,878,0.219228587699317,0.0770769020501143,0.00021798734738041,0.000375962642369021,0.0483985842359247,0.000253484212153482,0.00017583704175322,4.60639022079687e-06,0.0023424229560419,6.42542458110713e-08,3.09186652525235e-08,2.1218830866253e-11,0.2163,0.07703,0.0001788,0.0003757,4.43,0.07886,0.04016,0.0003853
"22524",4665897969,321,6e+08,2.51181e+11,2.51813e+11,919,0.189179104461371,0.0755941349292713,0.000458696039173014,0.000342924897823723,0.0712634261921865,0.008537651231353,0.000276163206417202,8.97688658295517e-05,0.00507847591264921,7.28914885482234e-05,7.62661165786302e-08,8.05844927232406e-09,0.1941,0.07703,0.0003881,0.0003748,5.25,0.07715,NA,0.0003853
"33865",4974862115,0,6e+08,2.514e+11,2.508e+11,836,0.196784928229665,0.145401196172247,0.000208123935406698,0.000112902870813398,0.0218993432241138,0.000794787512617603,0.000164231788056778,1.67612081011995e-06,0.000479581233647539,6.31687190212876e-07,2.69720802083264e-08,2.80938097011716e-12,0.1959,0.1458,0.0001183,0.0001125,2.938,0.1458,0.01279,0.0001154
"33866",4974862840,0,6e+08,2.514e+11,2.508e+11,836,0.197454186602871,0.149039354066985,0.000192540299043062,0.000112946889952154,0.0230737691063839,0.00088325422466276,0.000143620768818296,1.65213051124853e-06,0.000532398820774718,7.80138025384612e-07,2.06269252359583e-08,2.72953522619832e-12,0.1959,0.1494,0.0001163,0.0001125,1.062,0.1514,0.007004,0.0001154
"33867",4974862873,0,6e+08,2.514e+11,2.508e+11,836,0.183734330143541,0.148204066985643,0.000203613277511962,0.000112853708133973,0.0245045371510641,0.000949583061515462,0.000160463646058448,1.60513342097888e-06,0.000600472340987882,9.01707990717079e-07,2.57485817063708e-08,2.57645329914335e-12,0.18175,0.1475,0.0001144,0.0001125,1.188,0.1494,0.008072,0.0001154
"33868",4974862910,0,6e+08,2.514e+11,2.508e+11,836,0.178758612440191,0.143795574162679,0.000223321387559808,3.74190311004784e-05,0.018072706387152,0.000576395598101933,0.000181702430581624,9.57734400665372e-06,0.000326622716156203,3.32231885511285e-07,3.301577327927e-08,9.1725518221786e-11,0.179,0.1438,0.00012635,3.815e-05,8.125,0.1458,0.007713,5.341e-05
"33869",4974863054,0,6e+08,2.514e+11,2.508e+11,836,0.191333492822966,0.147393540669857,0.000160293110047847,0.000112879186602872,0.024133228073481,0.000715361907166032,0.000120851103246205,1.67919208078753e-06,0.000582412697246651,5.11742658224223e-07,1.4604989155825e-08,2.81968604417957e-12,0.1912,0.1477,9.537e-05,0.0001125,9.156,0.1492,0.008148,0.0001154
"33870",4974863081,0,6e+08,2.514e+11,2.508e+11,836,0.195938636363637,0.159347607655504,0.000166455215311005,0.000112885645933016,0.0265025060852167,8.7993027152996e-05,0.000123735472516477,1.68275784161844e-06,0.000702382828796949,7.7427728275479e-09,1.53104671588757e-08,2.83167395352835e-12,0.1953,0.1594,0.0001073,0.0001125,1.688,0.1594,0.00914,0.0001154
"33871",4974863111,0,6e+08,2.514e+11,2.508e+11,836,0.201180263157895,0.158911842105264,0.000323713612440191,0.000112843181818183,0.0271275678845682,5.84506871116695e-05,0.000254527352258599,1.62611588084015e-06,0.000735904939331859,3.41648282382629e-09,6.4784173047773e-08,2.64425285792054e-12,0.198,0.1589,0.00017165,0.0001125,0.9375,0.1592,0.01151,0.0001154
"33872",4974863248,0,6e+08,2.514e+11,2.508e+11,836,0.189887320574163,0.148567583732059,0.000289062105263158,0.000112929425837322,0.0240394651967097,0.000879678438213144,0.000206320121038891,1.61792952793611e-06,0.000577895886943815,7.73834154657117e-07,4.25679923455027e-08,2.61769595736755e-12,0.1897,0.1479,0.0001707,0.0001125,0.8281,0.1499,0.01428,0.0001154
"33873",4974863386,0,6e+08,2.514e+11,2.508e+11,836,0.18686961722488,0.148898923444975,0.000316765992822966,0.000112854066985647,0.0258809140200262,0.000816424973800355,0.000246226853990298,1.6909750481517e-06,0.000669821710511989,6.6654973784491e-07,6.06276636259593e-08,2.85939661347163e-12,0.1838,0.1494,0.0001659,0.0001125,1.812,0.1494,0.01007,0.0001154
"33874",4974863530,0,6e+08,2.514e+11,2.508e+11,836,0.197422607655503,0.150848205741627,0.000234722125598086,0.00011278181818182,0.0220613445965461,0.000910989005640684,0.000182247044626463,1.66057620630986e-06,0.000486702925407555,8.29900968398202e-07,3.321398527508e-08,2.75751333696245e-12,0.1995,0.1516,0.00014355,0.0001125,2.375,0.1516,0.007713,0.0001154
"33875",4974863558,0,6e+08,2.514e+11,2.508e+11,836,0.196170215311005,0.148204425837321,0.000250677320574163,0.000112874760765552,0.026669188940723,0.000885933740241444,0.000185762566935561,1.60294543713592e-06,0.00071124563875598,7.84878592098194e-07,3.45077312744887e-08,2.56943407443487e-12,0.1934,0.1477,0.0001516,0.0001125,1.5,0.1497,0.00972,0.0001154
"33876",4974863723,0,6e+08,2.514e+11,2.508e+11,836,0.198161961722488,0.159360526315791,0.000165234864832536,0.000112909210526317,0.0243131434941309,7.96501964697274e-05,0.00011739573979276,1.66455801579906e-06,0.000591128946566198,6.34415379766618e-09,1.37817597214895e-08,2.77075338796089e-12,0.1969,0.1594,0.0001125,0.0001125,4.031,0.1594,0.01086,0.0001154
"33877",4974863843,0,6e+08,2.514e+11,2.508e+11,836,0.188222009569378,0.145855502392342,0.000367883492822967,0.000112914712918662,0.0259308337265349,0.000409680303276193,0.000309042669040096,1.61982073048925e-06,0.000672408137753202,1.67837950892473e-07,9.55073712874263e-08,2.62381919892273e-12,0.18885,0.1458,0.0001888,0.0001125,4.25,0.1477,0.01357,0.0001154
"33878",4974863900,0,6e+08,2.514e+11,2.508e+11,836,0.175895693779904,0.144695454545456,0.000339971040669856,6.62049880382777e-05,0.0173836189839507,0.000921156996555188,0.000248399077371546,9.79181561579615e-06,0.00030219020897917,8.48530212302574e-07,6.17021016390355e-08,9.58796530537494e-11,0.1768,0.1455,0.0001936,6.58e-05,6.227,0.1455,0.01021,8.392e-05
"34442",5022021456,0,6e+08,2.514e+11,2.5057e+11,1014,0.225563667751479,0.0980078303747535,0.00229944813284024,0.000372145759368836,0.0417083323282784,0.00725331419819069,0.000618872681944441,3.90374277687059e-05,0.00173958498560612,5.26105668576747e-05,3.83003396457105e-07,1.52392076679693e-09,0.24295,0.09839,0.002277,0.0003767,3.234,0.1008,NA,0.0003853
"34446",5022579678,0,6e+08,2.514e+11,2.508e+11,836,0.163796483253588,0.0769461722488043,0.000249756913875598,0.000376180741626796,0.0396205467300307,0.000102267415079445,0.000107500550749949,5.00560164541332e-06,0.00156978772318655,1.04586241870316e-08,1.15563684115423e-08,2.50560478325645e-11,0.16515,0.0769,0.0002365,0.0003757,4.031,0.07715,0.03717,0.0003853
"34447",5022579678,1,6e+08,2.514e+11,2.508e+11,836,0.16247230861244,0.0770014832535889,0.000182901172248804,0.00037613133971292,0.0403676025350083,0.000131547039766441,8.41262772739024e-05,4.95105370742413e-06,0.00162954333442441,1.73046236713135e-08,7.07723052796551e-09,2.45129328137983e-11,0.1638,0.07703,0.0001693,0.0003757,1.582,0.07727,0.03271,0.0003853
"34448",5022579678,2,6e+08,2.514e+11,2.508e+11,836,0.163910418660287,0.0770263875598086,0.000128350657894737,0.000376150119617227,0.0421082962021271,0.000478239649331128,9.27379045885276e-05,4.93742763009658e-06,0.00177310860904607,2.2871316219236e-07,8.60031894747085e-09,2.43781916024411e-11,0.1627,0.0769,0.0001087,0.0003762,1.148,0.07886,0.03729,0.0003853
"34449",5022579678,3,6e+08,2.514e+11,2.508e+11,836,0.164604282296651,0.0770124521531107,0.000170034748803828,0.000376074641148327,0.0388098798593073,0.000105158409654704,7.85224843854839e-05,4.98433983428559e-06,0.00150620677469387,1.10582911211065e-08,6.16578055406856e-09,2.48436435836461e-11,0.1643,0.07703,0.00015305,0.0003757,1.961,0.07727,0.04285,0.0003853
"34450",5022579678,4,6e+08,2.514e+11,2.508e+11,836,0.161901016746412,0.0770303947368429,0.000164325167464115,0.000376224043062202,0.0380764612379107,0.00010518173458177,7.6595645540594e-05,5.0242128390461e-06,0.00144981690040211,1.106319728963e-08,5.86689291578031e-09,2.52427146520357e-11,0.1611,0.07703,0.0001507,0.0003757,3.602,0.07739,0.03723,0.0003853
"34451",5022579678,5,6e+08,2.514e+11,2.508e+11,836,0.162463433014354,0.0770820095693788,0.000187397655502392,0.000376217344497609,0.0378117621317188,9.78194837715005e-05,8.64319663766957e-05,4.9688778121742e-06,0.00142972935550569,9.56865140532285e-09,7.47048481174226e-09,2.4689746712317e-11,0.1636,0.07715,0.0001755,0.0003757,8.234,0.07727,0.03436,0.0003853
"34452",5022579678,6,6e+08,2.514e+11,2.508e+11,836,0.166594892344498,0.0770635765550247,0.000166271877990431,0.000376283732057418,0.0402337596066314,0.000105034959110309,7.58429394655055e-05,5.07353338661793e-06,0.00161875541208421,1.10323426353042e-08,5.75215146676834e-09,2.57407410251268e-11,0.1665,0.07703,0.0001526,0.0003767,0.7578,0.07739,0.03436,0.0003853
"34453",5022579678,7,6e+08,2.514e+11,2.508e+11,836,0.167179258373206,0.0769722368421057,0.000178500478468899,0.000376254665071772,0.0404713514278364,0.000114746881581374,8.86808795653796e-05,4.94555650147135e-06,0.00163793028639544,1.31668468326498e-08,7.86429840048936e-09,2.44585291092456e-11,0.16795,0.07703,0.0001607,0.0003757,0.75,0.07727,0.0343,0.0003853
"34454",5022579678,8,6e+08,2.514e+11,2.508e+11,836,0.16378769138756,0.076928767942584,0.000264720358851675,0.000376205622009571,0.0409004774088117,0.000102851739006201,0.000107371576378494,5.05029122022166e-06,0.00167284905226872,1.05784802165997e-08,1.15286554140028e-08,2.55054414090479e-11,0.16515,0.0769,0.0002527,0.0003767,1.211,0.07727,0.03143,0.0003853
"34455",5022579678,9,6e+08,2.514e+11,2.508e+11,836,0.165066148325359,0.0770680263157902,0.000174453444976077,0.000376016746411485,0.0402158705377729,9.62235634184729e-05,8.78741883902416e-05,5.09111537374567e-06,0.00161731624311091,9.25897415694887e-09,7.72187298524368e-09,2.59194557487896e-11,0.1664,0.07703,0.0001574,0.0003757,1.492,0.07727,0.03998,0.0003853
"34456",5022579678,10,6e+08,2.514e+11,2.508e+11,836,0.165748361244019,0.0770731459330152,0.000203333014354067,0.000376229306220097,0.0395459440020321,9.70698013942651e-05,0.000107514708342369,4.9523177901e-06,0.00156388168701186,9.42254634272207e-09,1.15594125099447e-08,2.45254514941409e-11,0.1677,0.07703,0.0001841,0.0003757,2.039,0.07727,0.0343,0.0003853
"34457",5022579678,11,6e+08,2.514e+11,2.508e+11,836,0.164693899521531,0.077051770334929,0.000169006566985646,0.000376265909090911,0.0368171229020886,0.000106174525313358,8.12253100966448e-05,5.02159628329919e-06,0.0013555005387875,1.12730298255169e-08,6.59755100029611e-09,2.52164292324443e-11,0.1672,0.07703,0.0001516,0.0003767,2.211,0.07739,0.04071,0.0003853
"34458",5022579678,12,6e+08,2.514e+11,2.50623e+11,842,0.162689454869359,0.0766896080760097,0.000193864168646081,0.000337262515914492,0.0449312737809647,0.00521751716237456,0.000134676370636021,9.58672758115487e-05,0.00201881936358001,2.72224853396731e-05,1.81377248076909e-08,9.19053457152754e-09,0.16445,0.0769,0.0001774,0.0003743,2.445,0.078,NA,0.0003853
"34459",5022579678,13,6e+08,2.514e+11,2.508e+11,836,0.162944736842105,0.0768801315789474,0.000239530968899521,0.000376223803827753,0.0396311705249312,0.000114631852938722,0.000102464993494727,4.9875505254689e-06,0.00157062967717617,1.31404617081647e-08,1.04990748918745e-08,2.48756602441051e-11,0.1626,0.0769,0.00022365,0.0003767,3.117,0.07715,0.0473,0.0003853
"34460",5022579678,14,6e+08,2.514e+11,2.508e+11,836,0.168079174641148,0.0770313636363643,0.000181076830143541,0.000376243899521533,0.0385199256677593,0.000112151765516364,0.000101050324449045,4.97552078188503e-06,0.0014837846734497,1.25780185084374e-08,1.02111680712573e-08,2.47558070509698e-11,0.1677,0.07703,0.0001621,0.0003767,2.328,0.07727,0.0343,0.0003853
"34461",5022579678,15,6e+08,2.514e+11,2.508e+11,836,0.166544461722488,0.0770322488038285,0.000202826961722488,0.000376247368421055,0.0404967827961143,0.000104542185558946,0.000120579986779878,4.96301340402527e-06,0.00163998941683566,1.09290685614411e-08,1.45395332118357e-08,2.46315020485345e-11,0.1671,0.07703,0.0001802,0.0003767,6.055,0.07727,0.03174,0.0003853
"34462",5022579678,16,6e+08,2.514e+11,2.508e+11,838,0.165140489260143,0.0770896539379483,0.000136199892601432,0.000376169570405729,0.0389665571543451,0.00010415960344228,6.51138685883829e-05,5.06005440601298e-06,0.00151839257646285,1.08492229892531e-08,4.2398158825452e-09,2.56041505918114e-11,0.1672,0.07715,0.0001259,0.0003757,0.8906,0.07739,0.04187,0.0003853
